&title&media&date&datetime&desc&link&img
11&"Sergio Moro: ""A Verdade Está do Nosso Lado""; Entenda"&O Antagonista&22 hours ago&2021-12-05 20:34:58.360279&Sergio Moro afirmou em entrevista ao Correio Braziliense que, enquanto o PT segue mentindo sobre o saque à Petrobras, a realidade dos fatos está ao seu lado...&https://www.oantagonista.com/brasil/moro-todo-mundo-sabe-que-a-petrobras-foi-roubada-durante-governo-do-pt/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
12&Bolsonaro diz que Petrobrás vai começar a reduzir preço do combustível&Brasil 247&22 hours ago&2021-12-05 20:34:58.361280&"""A Petrobras começa nesta semana já a anunciar redução no preço do combustível. Essa semana já começa a anunciar"", disse Bolsonaro neste domingo (5)"&https://www.brasil247.com/economia/bolsonaro-diz-que-petrobras-vai-comecar-a-reduzir-preco-do-combustivel&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
13&Petrobras vai anunciar redução no preço dos combustíveis, diz Bolsonaro&Correio Popular&22 hours ago&2021-12-05 20:34:58.361280&O presidente Jair Bolsonaro disse que a Petrobras vai anunciar uma redução no preço dos combustíveis a partir desta semana. A declaração foi feita após ele...&https://correio.rac.com.br/mundo/2021/12/1146752-petrobras-vai-anunciar-reducao-no-preco-dos-combustiveis-diz-bolsonaro.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
14&Retomada das obras de refinaria alvo da Lava Jato ainda está indefinida&Folha&22 hours ago&2021-12-05 20:34:58.362281&Petrobras prevê que conclusão da Refinaria Abreu e Lima exigirá R$ 5,7 bilhões.&https://www1.folha.uol.com.br/colunas/painelsa/2021/12/retomada-das-obras-de-refinaria-alvo-da-lava-jato-ainda-esta-indefinida.shtml&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
15&Bolsonaro diz que Petrobras vai anunciar redução de preços de combustíveis&Bnews&22 hours ago&2021-12-05 20:34:58.363281&O presidente Jair...&https://www.bnews.com.br/noticias/politica/bolsonaro-diz-que-petrobras-vai-anunciar-reducao-de-precos-de-combustiveis.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
16&Bolsonaro diz que Petrobras vai anunciar redução no preço dos combustíveis&CBN&23 hours ago&2021-12-05 19:34:58.364282&Sem dar detalhes de quanto será o percentual, o presidente afirmou que serão pequenas reduções toda semana. A declaração foi dada ao Poder 360,...&https://cbn.globoradio.globo.com/media/audio/360535/bolsonaro-diz-que-petrobras-vai-anunciar-reducao-n.htm&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
17&Bolsonaro diz que Petrobras vai reduzir preço do combustível nesta semana&O Correio News&23 hours ago&2021-12-05 19:34:58.365283&A notícia mais esperada para os proprietários de veículos do país foi anunciada hoje (05) pelo presidente Jair Bolsonaro (PL): o preço dos combustíveis vai...&https://www.ocorreionews.com.br/bolsonaro-diz-que-petrobras-vai-reduzir-preco-do-combustivel-nesta-semana/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
18&Petrobras vai reduzir preço de combustíveis nesta semana, segundo Bolsonaro&Portal Roma News&23 hours ago&2021-12-05 19:34:58.366284&A Petrobras vai começar a reduzir o preço dos combustíveis nesta semana, foi o que afirmou o presidente Jair Bolsonaro neste domingo, 5.&https://www.romanews.com.br/noticias/petrobras-vai-reduzir-preco-de-combustiveis-nesta-semana-segundo/143366/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
19&Bolsonaro afirma que Petrobras começará a reduzir preço dos combustíveis&Correio do Povo&1 day ago&2021-12-05 18:34:58.366284&O presidente Jair Bolsonaro afirmou, neste domingo, que a Petrobras deve anunciar o início de uma redução dos preços de combustíveis a partir desta semana.&https://www.correiodopovo.com.br/not%C3%ADcias/economia/bolsonaro-afirma-que-petrobras-come%C3%A7ar%C3%A1-a-reduzir-pre%C3%A7o-dos-combust%C3%ADveis-1.735133&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
20&Bolsonaro diz que Petrobras vai começar a reduzir preço do combustível 'esta semana'&Amazonas1&1 day ago&2021-12-05 18:34:59.018877&BRASIL – O presidente da República Jair Bolsonaro (PL), afirmou neste domingo (5), que a Petrobras vai anunciar uma série de “pequenas reduções” no preço...&https://amazonas1.com.br/bolsonaro-diz-que-petrobras-vai-comecar-a-reduzir-preco-do-combustivel-esta-semana/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
21&Bolsonaro diz que Petrobras começará a reduzir preço de combustíveis nesta semana&CNN Brasil&1 day ago&2021-12-05 18:34:59.019878&O presidente Jair Bolsonaro (PL) afirmou neste domingo (5) que a Petrobras vai começar a reduzir o preço dos combustíveis nesta semana.&https://www.cnnbrasil.com.br/business/bolsonaro-diz-que-petrobras-comecara-a-reduzir-preco-de-combustiveis-nesta-semana/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
22&Bolsonaro diz que Petrobras anunciará redução no preço de combustíveis&ContilNet&1 day ago&2021-12-05 18:34:59.019878&O presidente Jair Bolsonaro (PL) disse que a Petrobras anunciará, a partir da próxima semana, redução no valor dos combustíveis.&https://contilnetnoticias.com.br/2021/12/bolsonaro-diz-que-petrobras-anunciara-reducao-no-preco-de-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
23&Preços dos combustíveis ficam estáveis enquanto Petrobras avalia redução&A Tribuna&1 day ago&2021-12-05 18:34:59.020879&Mesmo antes da aguardada redução do preços dos combustíveis pela Petrobras, devido ao recuo do petróleo no mercado internacional, levantamento feito s.&https://www.atribuna.com.br/noticias/economia/precos-dos-combustiveis-ficam-estaveis-enquanto-petrobras-avalia-reducao&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
24&Bolsonaro diz que Petrobras vai reduzir preço dos combustíveis&O Presente&1 day ago&2021-12-05 18:34:59.021881&O presidente Jair Bolsonaro declarou hoje (05) que a Petrobras vai anunciar uma série de “pequenas reduções” no preço dos combustíveis a partir desta semana...&https://www.opresente.com.br/geral/bolsonaro-diz-que-petrobras-vai-reduzir-preco-dos-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
25&Petrobras vai anunciar redução de preços de combustíveis, diz Bolsonaro - paraiba.com.br&Paraiba.com.br&1 day ago&2021-12-05 18:34:59.022881&O presidente Jair Bolsonaro afirmou neste domingo (5) que a Petrobras vai começar a anunciar uma série de reduções nos preços dos preços, começando nesta...&https://paraiba.com.br/2021/12/05/petrobras-vai-anunciar-reducao-de-precos-de-combustiveis-diz-bolsonaro/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
26&Orquestra Petrobras Sinfônica fará apresentações gratuitas ao ar livre&Diário do Rio&1 day ago&2021-12-05 18:34:59.023882&Orquestra Petrobras Sinfônica apresenta concertos de câmara gratuitos e ao ar livre no MAM, e no Museu Histórico Nacional, no mês de dezembro.&https://diariodorio.com/orquestra-petrobras-sinfonica-fara-apresentacoes-gratuitas-ao-ar-livre/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
27&Petrobras reduzirá preços dos combustíveis, diz Bolsonaro | CNN DOMINGO&YouTube&1 day ago&2021-12-05 18:34:59.023882&Presidente falou que medida será anunciada ao longo desta semana. #CNNBrasilInscreva-se no canal da CNN Brasil no YouTube: https://www.cnnbr.tv/2ybMGDH ACO.&https://www.youtube.com/watch?v=fND6aU8e_ts&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
28&Bolsonaro não diz como, mas afirma que Petrobras anunciará redução no preço do combustível&CartaCapital&1 day ago&2021-12-05 18:34:59.024883&O presidente Jair Bolsonaro garantiu, neste domingo 5, que a Petrobras começará a diminuir o preço da gasolina a partir desta semana, mas não detalhou o...&https://www.cartacapital.com.br/politica/bolsonaro-nao-diz-como-mas-afirma-que-petrobras-anunciara-reducao-no-preco-do-combustivel/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
29&Bolsonaro diz que Petrobras vai anunciar redução de preços de combustíveis&Yahoo Finanças&1 day ago&2021-12-05 18:34:59.025884&BRASÍLIA, DF (FOLHAPRESS) - O presidente Jair Bolsonaro afirmou neste domingo (5) que a Petrobras vai começar a anunciar uma série de reduções nos preços...&https://br.financas.yahoo.com/noticias/bolsonaro-diz-que-petrobras-vai-195700965.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
30&Bolsonaro diz que Petrobras irá anunciar redução no preço dos combustíveis nesta semana&Jovem Pan&1 day ago&2021-12-05 18:34:59.908443&O presidente Jair Bolsonaro (PL) afirmou neste domingo, 5, que a Petrobras irá anunciar uma redução nos preços dos combustíveis na semana que se inicia na...&https://jovempan.com.br/noticias/brasil/bolsonaro-diz-que-petrobras-ira-anunciar-reducao-no-preco-dos-combustiveis-essa-semana.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
31&Bolsonaro diz que Petrobras vai anunciar redução no preço dos combustíveis na semana que vem&Banda B&1 day ago&2021-12-05 18:34:59.908443&O presidente Jair Bolsonaro (PL) disse que a Petrobras anunciará, a partir da próxima semana, redução no valor dos combustíveis. A declaração dele foi.&https://www.bandab.com.br/politica/bolsonaro-diz-que-petrobras-vai-anunciar-reducao-no-preco-dos-combustiveis-na-semana-que-vem/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
32&Petrobras vai reduzir preço dos combustíveis esta semana, diz Bolsonaro&iG Economia&1 day ago&2021-12-05 18:34:59.909444&"O presidente Jair Bolsonaro afirmou neste domingo que a Petrobras vai anunciar uma série de ""pequenas reduções"" no preço dos combustíveis a partir desta..."&https://economia.ig.com.br/2021-12-05/petrobras-vai-reduzir-preco-combustivel-bolsonaro.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
33&Petrobras vai anunciar redução de preços de combustíveis, diz Bolsonaro&Atarde&1 day ago&2021-12-05 18:34:59.910445&A Petrobras vai começar a anunciar, nesta semana, uma série de reduções nos preços dos combustíveis, segundo afirmou o presidente Jair Bolsonaro (PL)...&https://atarde.uol.com.br/economia/noticias/2203224-petrobras-vai-anunciar-reducao-de-precos-de-combustiveis-diz-bolsonaro&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
34&Bolsonaro anuncia que Petrobras deve baixar o preço da gasolina na próxima semana&Agência GBC&1 day ago&2021-12-05 18:34:59.911446&A partir da próxima segunda-feira (6), a Petrobras deve começar a reduzir os preços dos combustíveis. O anúncio foi feito neste domingo (5) pelo Presidente...&https://agenciagbc.com/2021/12/05/bolsonaro-anuncia-que-petrobras-deve-baixar-o-preco-da-gasolina-na-proxima-semana/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
35&Jair Bolsonaro diz que Petrobras vai começar a reduzir preço do combustível&Portal de Pinhal&1 day ago&2021-12-05 18:34:59.912447&O presidente Jair Bolsonaro (PL) afirmou ao site Poder360 neste domingo, que a Petrobras começará a anunciar a redução no preço.&https://portaldepinhal.com.br/2021/12/jair-bolsonaro-diz-que-petrobras-vai-comecar-a-reduzir-preco-do-combustivel/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
36&Doria afirma que ser for eleito presidente a Petrobras será 'fatiada'&Amazonas1&1 day ago&2021-12-05 18:34:59.913448&Em entrevista, governador de São Paulo e pré-candidato do PSDB a presidente, falou em fatiar a Petrobras.&https://amazonas1.com.br/doria-afirma-que-ser-for-eleito-presidente-a-petrobras-sera-fatiada/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
37&Valor internacional do petróleo abre espaço para Petrobras cortar preços&Poder360&1 day ago&2021-12-05 18:34:59.913448&Commodity teve queda de 18,7% no preço desde o último reajuste e estatal vai seguir tendência. Leia no Poder360.&https://www.poder360.com.br/economia/valor-internacional-do-petroleo-abre-espaco-para-petrobras-cortar-precos/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
38&Petrobras vai anunciar redução do preço dos combustíveis esta semana, diz Bolsonaro&O Globo&1 day ago&2021-12-05 18:34:59.914449&"BRASÍLIA — O presidente Jair Bolsonaro afirmou neste domingo que a Petrobras vai anunciar uma série de ""pequenas reduções"" no preço dos combustíveis a..."&https://oglobo.globo.com/economia/petrobras-vai-anunciar-reducao-do-preco-dos-combustiveis-esta-semana-diz-bolsonaro-25306910&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
39&Bolsonaro diz que Petrobras vai anunciar redução preço dos combustíveis esta semana&Yahoo! Notícias&1 day ago&2021-12-05 18:34:59.915450&BRASÍLIA — O presidente Jair Bolsonaro afirmou neste domingo que a Petrobras vai anunciar a redução no preço dos combustíveis a partir desta semana.&https://br.noticias.yahoo.com/bolsonaro-diz-que-petrobras-vai-184126896.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
40&Preço dos combustíveis fica estável enquanto Petrobras avalia redução&Exame&1 day ago&2021-12-05 18:35:00.558295&Petróleo do tipo Brent recuou cerca de US$ 10 nas últimas duas semanas e fechou cotado abaixo dos US$ 70 o barril na sexta-feira.&https://exame.com/negocios/preco-dos-combustiveis-fica-estavel-enquanto-petrobras-avalia-reducao/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
41&Bolsonaro diz que Petrobras vai começar a reduzir preço do combustível&UOL Economia&1 day ago&2021-12-05 18:35:00.559296&Sem especificar os detalhes, presidente disse que a Petrobras está preparando o anúncio para esta semana.&https://economia.uol.com.br/noticias/redacao/2021/12/05/bolsonaro-diz-que-petrobras-vai-comecar-a-reduzir-preco-do-combustivel.htm&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
42&Bolsonaro diz que Petrobras anunciará redução no preço do combustível nesta semana&Revista Fórum&1 day ago&2021-12-05 18:35:00.560297&"Presidente voltou a culpar os governadores pelos maiores valores dos últimos anos: ""Querem criticar, critiquem. Mas a pessoa certa”"&https://revistaforum.com.br/politica/bolsonaro/bolsonaro-petrobras-reducao-preco-combustivel/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
43&Bolsonaro diz que Petrobras vai começar 'nesta semana' a reduzir preço dos combustíveis&Jornal O Dia&1 day ago&2021-12-05 18:35:00.560297&Mesmo sem especificar detalhes ou apresentar números para embasar suas declarações, o presidente afirmou que a estatal estaria preparando o anúncio para...&https://odia.ig.com.br/economia/2021/12/6291021-bolsonaro-diz-que-petrobras-vai-comecar-nesta-semana-a-reduzir-preco-dos-combustiveis.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
44&Bolsonaro diz que Petrobras vai anunciar redução no preço dos combustíveis&O TEMPO&1 day ago&2021-12-05 18:35:00.561298&Declaração foi dada ao site Poder360, mas sem detalhes sobre o percentual de queda, nem a data exata do anúncio. O presidente esteve no no Minas Brasília...&https://www.otempo.com.br/politica/governo/bolsonaro-diz-que-petrobras-vai-anunciar-reducao-no-preco-dos-combustiveis-1.2579593&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
45&Sem dizer quanto, Bolsonaro promete que Petrobras (PETR4) anunciará redução no preço dos combustíveis nesta semana&Seu Dinheiro&1 day ago&2021-12-05 18:35:00.562298&Sem dizer quanto, Jair Bolsonaro prometeu que a Petrobras (PETR4) começará a diminuir o preço dos combustíveis a partir desta semana. O presidente, que é um...&https://www.seudinheiro.com/2021/empresas/bolsonaro-petrobras-petr4-queda-no-preco-dos-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
46&Bolsonaro afirma que Petrobras anunciará redução no preço dos combustíveis&Focus.jor&1 day ago&2021-12-05 18:35:00.563299&Equipe Focus focus@focus.jor.br. O presidente da República Jair Bolsonaro disse que a Petrobras deverá anunciar a partir desta semana a redução no preço dos...&https://www.focus.jor.br/bolsonaro-afirma-que-petrobras-anunciara-reducao-no-preco-dos-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
47&MaisPB • Bolsonaro diz que Petrobras anunciará redução no preço dos combustíveis&MaisPB&1 day ago&2021-12-05 18:35:00.564300&O presidente da República, Jair Bolsonaro, revelou que a Petrobras deve anunciar nesta semana a redução no preço dos combustíveis.&https://www.maispb.com.br/574205/bolsonaro-diz-que-petrobras-anunciara-reducao-no-preco-dos-combustiveis.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
48&Doria pretende privatizar e fatiar a Petrobras caso seja eleito presidente&Jornal de Jundiaí&1 day ago&2021-12-05 18:35:00.564300&"O pré-candidato a presidência João Doria do PSDB anunciou que, em uma eventual gestão sua, a Petrobras seria ""fatiada"". ""A ideia não é transferir um..."&https://www.jj.com.br/politica/2021/12/142131-doria-pretende-privatizar-e-fatiar-a-petrobras-caso-seja-eleito-presidente.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
49&Bolsonaro diz que Petrobras vai baixar preço dos combustíveis&Gazeta do Povo&1 day ago&2021-12-05 18:35:00.565301&O presidente Jair Bolsonaro (PL) afirmou neste domingo (5), ao site Poder360, que Petrobras vai começar a anunciar a diminuição do preço dos combustíveis...&https://www.gazetadopovo.com.br/economia/breves/bolsonaro-diz-que-petrobras-vai-comecar-a-baixar-o-preco-dos-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
50&Bolsonaro diz que Petrobras anunciará redução no preço dos combustíveis&O Antagonista&1 day ago&2021-12-05 18:35:01.221898&Jair Bolsonaro (foto) afirmou que a Petrobras deverá anunciar a partir desta semana a redução no preço dos combustíveis. O presidente não deu detalhes sobre...&https://www.oantagonista.com/brasil/bolsonaro-diz-que-petrobras-anunciara-reducao-no-preco-dos-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
51&Doria pretende privatizar e fatiar a Petrobras caso seja eleito presidente&UOL Economia&1 day ago&2021-12-05 18:35:01.222899&"Pré-candidato do PSDB a presidente, o governador de São Paulo, João Doria, indicou que, em uma eventual gestão sua, a Petrobras seria ""fatiada""."&https://economia.uol.com.br/noticias/redacao/2021/12/05/doria-petrobras-economia.htm&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
52&Petrobras anunciará redução no preço do combustível, diz Bolsonaro&Poder360&1 day ago&2021-12-05 18:35:01.223900&O presidente Jair Bolsonaro (PL) afirmou ao Poder360 neste domingo (5.dez.2021) que a Petrobras começará a anunciar diminuição no preço dos combustíveis a...&https://www.poder360.com.br/governo/petrobras-anunciara-reducao-no-preco-do-combustivel-diz-bolsonaro/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
53&Petrobras, Marfrig e outras gigantes foram excluídas do índice de sustentabilidade da B3&Blogs&1 day ago&2021-12-05 18:35:01.224901&O Índice de Sustentabilidade Empresarial da B3, lançado na semana passada, foi festejado pelas 34 grandes companhias que o integram, inclusive com...&https://blogs.oglobo.globo.com/lauro-jardim/post/petrobras-marfrig-e-outras-gigantes-foram-excluidas-do-indice-de-sustentabilidade-da-b3.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
54&PT aciona MPF contra presidente da Petrobras por aumento dos combustíveis&Partido dos Trabalhadores&1 day ago&2021-12-05 18:35:01.224901&Parlamentares da Bancada do PT na Câmara dos Deputados acionaram o Ministério Público Federal contra o presidente da Petrobras por conta do alto preço dos...&https://pt.org.br/pt-aciona-mpf-contra-presidente-da-petrobras-por-aumento-dos-combustiveis/&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
55&Bolsonaro anda 'pianinho' com a Petrobras agora que o preço do barril do petróleo despencou&Blogs&1 day ago&2021-12-05 18:35:01.225902&Esses políticos...Quando a Petrobras reajustou o combustível com o barril do petróleo a US$ 85, Bolsonaro falou grosso contra a estatal. Agora, co...&https://blogs.oglobo.globo.com/ancelmo/post/bolsonaro-anda-pianinho-com-petrobras-agora-que-o-preco-do-barril-do-petroleo-despencou.html&data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
